rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
183,38.12,,Viktoriya MAKSIMOVA,2002-11-11,RUS,1f1,"Znamenskikh Arena, Moskva (RUS) (i)",2021-12-24,1102.0,300-metres,sprints,female,u20,300-metres,track,38.12,RUS,19.0,2021
183,38.12,,Kornelia LESIEWICZ,2003-08-14,POL,1h2,"Arena, Toruń (POL) (i)",2020-02-15,1102.0,300-metres,sprints,female,u20,300-metres,track,38.12,POL,16.0,2020
183,38.12,,Shae ANDERSON,1999-04-07,USA,1,"Arcadia, CA (USA)",2017-02-11,1058.0,300-metres,sprints,female,u20,300-metres,track,38.12,USA,17.0,2017
183,38.12,,Christina BRENNAN,1995-03-27,CAN,1f5,London (CAN),2010-07-24,1058.0,300-metres,sprints,female,u20,300-metres,track,38.12,CAN,15.0,2010
183,38.12,,Liefde SCHOEMAKER,2002-12-06,BEL,1f1,"Boudewijnstadion, Bruxelles (BEL)",2021-05-16,1058.0,300-metres,sprints,female,u20,300-metres,track,38.12,BEL,18.0,2021
190,38.13,,Tamari DAVIS,2003-02-15,USA,2f2,"Santa Fe High School Track, Alachua, FL (USA)",2020-07-05,1057.0,300-metres,sprints,female,u20,300-metres,track,38.13,USA,17.0,2020
190,38.13,,Miyu AKASAKA,2006-03-21,JPN,1f1,"Ehime Athletics Stadium, Matsuyama (JPN)",2023-10-21,1057.0,300-metres,sprints,female,u20,300-metres,track,38.13,JPN,17.0,2023
192,38.14,,Karolina ZBIČAJNIK,2005-01-04,SLO,1f3,"Atletski stadion Poljane, Maribor (SLO)",2024-05-05,1057.0,300-metres,sprints,female,u20,300-metres,track,38.14,SLO,19.0,2024
192,38.14,,Glory Amuche NWOSU,1984-12-24,NGR,1,Alicante (ESP),2003-04-23,1057.0,300-metres,sprints,female,u20,300-metres,track,38.14,ESP,18.0,2003
192,38.14,,Polina MILLER,2000-06-09,ANA,1f4,Omsk (RUS) (i),2017-12-23,1101.0,300-metres,sprints,female,u20,300-metres,track,38.14,RUS,17.0,2017
192,38.14,,Briana WILLIAMS,2002-03-21,JAM,2f1,"Hallandale, FL (USA)",2018-02-10,1057.0,300-metres,sprints,female,u20,300-metres,track,38.14,USA,15.0,2018
192,38.14,,Yarima GARCÍA,2004-07-25,CUB,5,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",2023-04-01,1057.0,300-metres,sprints,female,u20,300-metres,track,38.14,DOM,18.0,2023
197,38.16,,Jayla KIRKLAND,1999-02-13,USA,2f6,"Lynchburg, VA (USA) (i)",2017-01-13,1099.0,300-metres,sprints,female,u20,300-metres,track,38.16,USA,17.0,2017
197,38.16,,Misato SHIBATA,2008-02-07,JPN,1h1,"Sunrise Park, Saga (JPN)",2024-10-11,1055.0,300-metres,sprints,female,u20,300-metres,track,38.16,JPN,16.0,2024
197,38.16,,Kendall BAISDEN,1995-03-05,USA,2,"New York, NY (USA) (i)",2012-02-04,1099.0,300-metres,sprints,female,u20,300-metres,track,38.16,USA,16.0,2012
200,38.17,,Rita OSSAI,1994-10-12,NGR,3,Shagamu (NGR),2012-02-28,1055.0,300-metres,sprints,female,u20,300-metres,track,38.17,NGR,17.0,2012
200,38.17,,Hendrikje RICHTER,1997-11-23,GER,1f1,Pliezhausen (GER),2016-05-08,1055.0,300-metres,sprints,female,u20,300-metres,track,38.17,GER,18.0,2016
200,38.17,,Chloé RABAC,2005-05-08,SUI,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-05-06,1055.0,300-metres,sprints,female,u20,300-metres,track,38.17,SUI,18.0,2023
203,38.18,,Na'taja BALLARD,,USA,1f3,"Hampton, VA (USA) (i)",2020-01-31,1098.0,300-metres,sprints,female,u20,300-metres,track,38.18,USA,,2020
203,38.18,,Shiloh OMOTOSHO,2008-12-28,GBR,1,"Alexander Stadium, Birmingham (GBR)",2024-07-28,1054.0,300-metres,sprints,female,u20,300-metres,track,38.18,GBR,15.0,2024
205,38.19,,Megan MOSS,2002-03-22,BAH,2f2,"Nutter Fieldhouse, Lexington, KY (USA) (i)",2019-12-06,0.0,300-metres,sprints,female,u20,300-metres,track,38.19,USA,17.0,2019
205,38.19,,Maya LOVE,,USA,2f6,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2025-01-18,1098.0,300-metres,sprints,female,u20,300-metres,track,38.19,USA,,2025
205,38.19,,Natalie DUMAS,,USA,3f2,"Armory Track&Field Center, New York, NY (USA) (i)",2025-02-08,1098.0,300-metres,sprints,female,u20,300-metres,track,38.19,USA,,2025
208,38.2,,Dasia PRESSLEY,1997-11-29,USA,1f3,"New York, NY (USA) (i)",2016-02-05,1097.0,300-metres,sprints,female,u20,300-metres,track,38.2,USA,18.0,2016
208,38.2,,Elise COOPER,2007-02-07,USA,2,"Armory Track&Field Center, New York, NY (USA) (i)",2023-02-11,1097.0,300-metres,sprints,female,u20,300-metres,track,38.2,USA,16.0,2023
210,38.21,,Akari SAITO,2007-03-22,JPN,1,"Sunrise Park, Saga (JPN)",2024-10-12,1053.0,300-metres,sprints,female,u20,300-metres,track,38.21,JPN,17.0,2024
210,38.21,,Barbora ŠPLECHTNOVÁ,2002-07-31,CZE,1f1,"Atletický stadion Slavia Praha, Praha (CZE)",2020-05-29,1053.0,300-metres,sprints,female,u20,300-metres,track,38.21,CZE,17.0,2020
210,38.21,,Florence UWAKWE,1994-07-28,NGR,4,Shagamu (NGR),2012-02-28,1053.0,300-metres,sprints,female,u20,300-metres,track,38.21,NGR,17.0,2012
213,38.22,,Precious HOLMES,1995-11-27,USA,3,"New York, NY (USA) (i)",2013-02-02,1096.0,300-metres,sprints,female,u20,300-metres,track,38.22,USA,17.0,2013
213,38.22,,Darcy COSLETT,2009-05-07,GBR,1,"Swansea Bay Sports Park, Swansea (GBR)",2024-08-11,1052.0,300-metres,sprints,female,u20,300-metres,track,38.22,GBR,15.0,2024
215,38.23,,Kyle PLANTE,1994-06-14,USA,1,"Ithaca, NY (USA) (i)",2012-03-03,1096.0,300-metres,sprints,female,u20,300-metres,track,38.23,USA,17.0,2012
215,38.23,,Brandee' JOHNSON,1998-04-03,USA,1f2,"Clemson, SC (USA) (i)",2017-01-07,1096.0,300-metres,sprints,female,u20,300-metres,track,38.23,USA,18.0,2017
217,38.24,,Tosin ADELEYE,1996-02-07,NGR,2,Abuja (NGR),2015-03-14,1051.0,300-metres,sprints,female,u20,300-metres,track,38.24,NGR,19.0,2015
218,38.25,,Ngozi Cynthia NWOKOCHA,1986-09-28,NGR,3,Pliezhausen (GER),2005-05-08,1051.0,300-metres,sprints,female,u20,300-metres,track,38.25,GER,18.0,2005
218,38.25,,Wiktoria GAJOSZ,2006-07-06,POL,1f1,"Stadion MOSiR, Lublin (POL)",2024-05-11,1051.0,300-metres,sprints,female,u20,300-metres,track,38.25,POL,17.0,2024
220,38.26,,Irene EKELUND,1997-03-08,SWE,1f1,Göteborg (SWE),2012-07-08,1050.0,300-metres,sprints,female,u20,300-metres,track,38.26,SWE,15.0,2012
220,38.26,,Syaira RICHARDSON,1998-10-29,USA,1,"Hampton, VA (USA) (i)",2017-02-25,1094.0,300-metres,sprints,female,u20,300-metres,track,38.26,USA,18.0,2017
220,38.26,,Kennedy BROWN,,USA,4f2,"Armory Track&Field Center, New York, NY (USA) (i)",2025-02-08,1094.0,300-metres,sprints,female,u20,300-metres,track,38.26,USA,,2025
220,38.26,,Johanka ŠAFÁŘOVÁ,,CZE,2f1,"Stadion TJ Lokomotiva Olomouc,, Olomouc (CZE)",2025-05-08,1050.0,300-metres,sprints,female,u20,300-metres,track,38.26,CZE,,2025
224,38.28,,Darcy COSLETT,2009-05-07,GBR,2,"Alexander Stadium, Birmingham (GBR)",2024-07-28,1049.0,300-metres,sprints,female,u20,300-metres,track,38.28,GBR,15.0,2024
224,38.28,,Ariike ELIJAH,2006-08-04,USA,1f3,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",2024-12-06,1093.0,300-metres,sprints,female,u20,300-metres,track,38.28,USA,18.0,2024
224,38.28,,Xahria SANTIAGO,1999-10-09,CAN,1f2,"Geneva, OH (USA) (i)",2018-02-09,0.0,300-metres,sprints,female,u20,300-metres,track,38.28,USA,18.0,2018
224,38.28,,Lada VONDROVÁ,1999-09-06,CZE,1f1,Praha (CZE) (i),2018-01-12,1093.0,300-metres,sprints,female,u20,300-metres,track,38.28,CZE,18.0,2018
224,38.28,,Etty SISSON,2005-02-22,GBR,1,"Moorways Stadium, Derby (GBR)",2021-09-25,1049.0,300-metres,sprints,female,u20,300-metres,track,38.28,GBR,16.0,2021
224,38.28,,Sandrae FARQUHARSON,1993-07-11,JAM,1f2,"New York, NY (USA) (i)",2011-02-05,1093.0,300-metres,sprints,female,u20,300-metres,track,38.28,USA,17.0,2011
230,38.29,,Aaliyah PYATT,,USA,1f1,"Lynchburg, VA (USA) (i)",2020-01-04,1092.0,300-metres,sprints,female,u20,300-metres,track,38.29,USA,,2020
230,38.29,,Maja SCHORR,2004-06-10,GER,3f2,"Schönbuchstadion, Pliezhausen (GER)",2023-05-14,1048.0,300-metres,sprints,female,u20,300-metres,track,38.29,GER,18.0,2023
230,38.29,,Kennedy BROWN,,USA,3,"Ott Center for Track & Field, Philadelphia, PA (USA) (i)",2025-03-01,1092.0,300-metres,sprints,female,u20,300-metres,track,38.29,USA,,2025
230,38.29,,Payton PAYNE,,USA,4,"Ott Center for Track & Field, Philadelphia, PA (USA) (i)",2025-03-01,1092.0,300-metres,sprints,female,u20,300-metres,track,38.29,USA,,2025
234,38.31,,Adrianna JANOWICZ-PÓŁTORAK,1995-04-16,POL,1f4,Poznan (POL),2012-07-12,1047.0,300-metres,sprints,female,u20,300-metres,track,38.31,POL,17.0,2012
234,38.31,,Amanda CRAWFORD,1999-05-15,GRN,1,"New York, NY (USA) (i)",2016-02-27,1091.0,300-metres,sprints,female,u20,300-metres,track,38.31,USA,16.0,2016
234,38.31,,Pauline RICHTER,2007-07-07,GER,1f3,"Buniamshof, Lübeck (GER)",2022-06-26,1047.0,300-metres,sprints,female,u20,300-metres,track,38.31,GER,14.0,2022
234,38.31,,Awtif IMOLEAYO AHMED,2005-04-09,BRN,6,"Estadio Olimpico Juan Pablo Duarte, Santo Domingo (DOM)",2023-04-01,1047.0,300-metres,sprints,female,u20,300-metres,track,38.31,DOM,17.0,2023
238,38.32,,Talitha DIGGS,2002-08-22,USA,1,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2020-01-04,1091.0,300-metres,sprints,female,u20,300-metres,track,38.32,USA,17.0,2020
238,38.32,,Bendere OBOYA,2000-04-17,AUS,1,Sydney (AUS),2018-11-29,1047.0,300-metres,sprints,female,u20,300-metres,track,38.32,AUS,18.0,2018
238,38.32,,Özge AKIN,1985-06-17,TUR,2,Istanbul (TUR),2003-06-14,1047.0,300-metres,sprints,female,u20,300-metres,track,38.32,TUR,18.0,2003
238,38.32,,Ella RÄSÄNEN,1994-01-27,FIN,1f3,Nokia (FIN),2011-06-27,1047.0,300-metres,sprints,female,u20,300-metres,track,38.32,FIN,17.0,2011
242,38.33,,Randy GIVENS,1962-03-27,USA,2h1,"Pocatello, ID (USA) (i)",1981-03-13,1090.0,300-metres,sprints,female,u20,300-metres,track,38.33,USA,18.0,1981
242,38.33,,Veronica VANCARDO,2000-09-26,SUI,3,Langenthal (SUI),2018-08-02,1046.0,300-metres,sprints,female,u20,300-metres,track,38.33,SUI,17.0,2018
242,38.33,,Aaliyah PYATT,,USA,1h5,"Armory Track&Field Center, New York, NY (USA) (i)",2019-12-28,1090.0,300-metres,sprints,female,u20,300-metres,track,38.33,USA,,2019
245,38.34,,Myla GREENE,2005-02-08,USA,3,"Armory Track&Field Center, New York, NY (USA) (i)",2023-02-11,1090.0,300-metres,sprints,female,u20,300-metres,track,38.34,USA,18.0,2023
245,38.34,,Madelief VAN LEUR,2007-04-19,NED,1f3,"Sportpark Ter Specke, Lisse (NED)",2023-05-13,1046.0,300-metres,sprints,female,u20,300-metres,track,38.34,NED,16.0,2023
245,38.34,,Terezie TÁBORSKÁ,2006-02-11,CZE,1f3,"Atletická hala Otakara Jandery, Praha (CZE) (i)",2024-01-23,1090.0,300-metres,sprints,female,u20,300-metres,track,38.34,CZE,17.0,2024
245,38.34,,Abigail NORUWA,2006-09-01,NED,3f2,"Sportpark Ter Specke, Lisse (NED)",2025-05-10,1046.0,300-metres,sprints,female,u20,300-metres,track,38.34,NED,18.0,2025
249,38.35,,Izzy GOUDROS,2003-08-12,CAN,1f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2022-01-22,1089.0,300-metres,sprints,female,u20,300-metres,track,38.35,USA,18.0,2022
249,38.35,,Ashley FULTON,,USA,2f3,"Armory Track&Field Center, New York, NY (USA) (i)",2024-02-11,1089.0,300-metres,sprints,female,u20,300-metres,track,38.35,USA,,2024
249,38.35,,Ririka MIYACHI,2005-10-05,JPN,2,"Prefectural Stadium, Kagoshima (JPN)",2023-10-14,1045.0,300-metres,sprints,female,u20,300-metres,track,38.35,JPN,18.0,2023
249,38.35,,Natalia KACZMAREK,1998-01-17,POL,1f3,Spala (POL) (i),2016-02-06,1089.0,300-metres,sprints,female,u20,300-metres,track,38.35,POL,18.0,2016
249,38.35,,Dynasty MCGEE,1993-08-15,USA,2f2,"University Park, PA (USA) (i)",2012-12-15,1089.0,300-metres,sprints,female,u20,300-metres,track,38.35,USA,19.0,2012
249,38.35,,Kadecia BAIRD,1995-02-24,GUY,1,"New York, NY (USA) (i)",2011-12-17,1089.0,300-metres,sprints,female,u20,300-metres,track,38.35,USA,16.0,2011
249,38.35,,Elanor CANEY,1984-05-28,GBR,1,Sheffield (GBR),2000-07-09,1045.0,300-metres,sprints,female,u20,300-metres,track,38.35,GBR,16.0,2000
256,38.36,,Dezerea BRYANT,1993-04-27,USA,1f1,"Clemson, SC (USA) (i)",2012-12-01,1089.0,300-metres,sprints,female,u20,300-metres,track,38.36,USA,19.0,2012
256,38.36,,Lauren RUSSELL,1998-03-16,GBR,3,Newham (GBR),2017-05-29,1045.0,300-metres,sprints,female,u20,300-metres,track,38.36,GBR,19.0,2017
256,38.36,,Giulia SENN,2001-12-19,SUI,3,"McArthur Stadium, Potchefstroom (RSA)",2020-02-04,1045.0,300-metres,sprints,female,u20,300-metres,track,38.36,RSA,18.0,2020
256,38.36,,Kennedy BROWN,,USA,2f1,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2025-01-19,1089.0,300-metres,sprints,female,u20,300-metres,track,38.36,USA,,2025
260,38.37,,Susana LACHELE,2000-07-10,POL,1f1,Toruń (POL) (i),2019-02-02,1088.0,300-metres,sprints,female,u20,300-metres,track,38.37,POL,18.0,2019
260,38.37,,Madison WHYTE,2004-10-17,USA,2f8,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2022-01-14,1088.0,300-metres,sprints,female,u20,300-metres,track,38.37,USA,17.0,2022
262,38.38,,Paula SPRINGSTEIN,,GER,1f2,"Jahnstadion, Neubrandenburg (GER)",2025-05-03,1044.0,300-metres,sprints,female,u20,300-metres,track,38.38,GER,,2025
262,38.38,,Sophie RAMBO,,USA,3f6,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2025-01-18,1088.0,300-metres,sprints,female,u20,300-metres,track,38.38,USA,,2025
262,38.38,,Sydney SUTTON,2006-11-11,USA,4,"Armory Track&Field Center, New York, NY (USA) (i)",2023-02-11,1088.0,300-metres,sprints,female,u20,300-metres,track,38.38,USA,16.0,2023
262,38.38,,Britton WILSON,2000-11-13,USA,1f5,"Lynchburg, VA (USA) (i)",2018-01-19,1088.0,300-metres,sprints,female,u20,300-metres,track,38.38,USA,17.0,2018
262,38.38,,Lanae-Tava THOMAS,2001-01-28,USA,1f2,"New York, NY (USA) (i)",2016-02-06,1088.0,300-metres,sprints,female,u20,300-metres,track,38.38,USA,15.0,2016
262,38.38,,Lauren GALE,2000-01-01,CAN,1f3,St. Catherine's (CAN),2015-07-18,1044.0,300-metres,sprints,female,u20,300-metres,track,38.38,CAN,15.0,2015
268,38.39,,Kimberley EFONYE,1994-03-05,BEL,1f1,Lokeren (BEL),2011-05-29,1043.0,300-metres,sprints,female,u20,300-metres,track,38.39,BEL,17.0,2011
268,38.39,,Lauryn GHEE,1998-10-31,USA,1,"Lubbock, TX (USA) (i)",2016-02-27,1087.0,300-metres,sprints,female,u20,300-metres,track,38.39,USA,17.0,2016
268,38.39,,Ririka MIYACHI,2005-10-05,JPN,1h5,"Prefectural Stadium, Kagoshima (JPN)",2023-10-13,1043.0,300-metres,sprints,female,u20,300-metres,track,38.39,JPN,18.0,2023
268,38.39,,Anastazja KUŚ,2007-05-11,POL,1f1,"Uniwersytetu Warmińsko-Mazurskiego, Olsztyn (POL)",2024-05-05,1043.0,300-metres,sprints,female,u20,300-metres,track,38.39,POL,16.0,2024
268,38.39,,Breanne BARNETT,,USA,2f1,"Armory Track&Field Center, New York, NY (USA) (i)",2025-02-08,1087.0,300-metres,sprints,female,u20,300-metres,track,38.39,USA,,2025
273,38.4,,Irene EKELUND,1997-03-08,SWE,1,Upplands Väsby (SWE),2012-08-12,1042.0,300-metres,sprints,female,u20,300-metres,track,38.4,SWE,15.0,2012
273,38.4,,Anastasiya BRYZHINA,1998-01-09,UKR,1f3,Jyväskylä (FIN) (i),2016-02-02,1087.0,300-metres,sprints,female,u20,300-metres,track,38.4,FIN,18.0,2016
275,38.41,,Anastazja KUŚ,2007-05-11,POL,2f2,"Uniwersytetu Warmińsko-Mazurskiego, Olsztyn (POL)",2023-09-03,1042.0,300-metres,sprints,female,u20,300-metres,track,38.41,POL,16.0,2023
275,38.41,,Gina CERTO,,USA,1f2,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",2025-01-24,1086.0,300-metres,sprints,female,u20,300-metres,track,38.41,USA,,2025
275,38.41,,Natalia WĘGLARZ,1998-01-17,POL,1,Bielsko-Biala (POL),2016-05-14,1042.0,300-metres,sprints,female,u20,300-metres,track,38.41,POL,18.0,2016
275,38.41,,Marie GAYOT,1989-12-18,FRA,1,Dreux (FRA),2006-07-16,1042.0,300-metres,sprints,female,u20,300-metres,track,38.41,FRA,16.0,2006
275,38.41,,Tiandra PONTEEN,1984-11-09,SKN,1,"New York, NY (USA) (i)",2001-02-17,1086.0,300-metres,sprints,female,u20,300-metres,track,38.41,USA,16.0,2001
275,38.41,,Elanor CANEY,1984-05-28,GBR,1,Sheffield (GBR),2000-07-30,1042.0,300-metres,sprints,female,u20,300-metres,track,38.41,GBR,16.0,2000
281,38.42,,Britton WILSON,2000-11-13,USA,1f6,"Hampton, VA (USA) (i)",2018-02-24,1086.0,300-metres,sprints,female,u20,300-metres,track,38.42,USA,17.0,2018
281,38.42,,Barbora ŠPLECHTNOVÁ,2002-07-31,CZE,1f1,Praha (CZE) (i),2019-01-22,1086.0,300-metres,sprints,female,u20,300-metres,track,38.42,CZE,16.0,2019
281,38.42,,Miku TAKINO,2005-06-19,JPN,1h5,"Ehime Athletics Stadium, Matsuyama (JPN)",2022-10-22,1041.0,300-metres,sprints,female,u20,300-metres,track,38.42,JPN,17.0,2022
284,38.43,,Linda BOTKOVÁ,,CZE,2f2,"Atletický stadion, Ustí Nad Orlicí (CZE)",2024-08-20,1041.0,300-metres,sprints,female,u20,300-metres,track,38.43,CZE,,2024
284,38.43,,Jasmine SHARPS,,USA,1f6,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2024-01-12,1085.0,300-metres,sprints,female,u20,300-metres,track,38.43,USA,,2024
284,38.43,,Pauline RICHTER,2007-07-07,GER,1,"Stadion Obervieland, Bremen (GER)",2022-07-10,1041.0,300-metres,sprints,female,u20,300-metres,track,38.43,GER,15.0,2022
284,38.43,,Tatianna MARTINEZ,2001-08-29,TTO,1f2,"Armory Track&Field Center, New York, NY (USA) (i)",2019-02-16,1085.0,300-metres,sprints,female,u20,300-metres,track,38.43,USA,17.0,2019
284,38.43,,Jennifer SAITA,2006-01-03,JPN,3,"Prefectural Stadium, Kagoshima (JPN)",2023-10-14,1041.0,300-metres,sprints,female,u20,300-metres,track,38.43,JPN,17.0,2023
284,38.43,,Sabrina BAKARE,1996-05-14,GBR,1,London (GBR),2012-05-09,1041.0,300-metres,sprints,female,u20,300-metres,track,38.43,GBR,15.0,2012
284,38.43,,Stormy KENDRICK,1991-01-06,USA,1f1,"Clemson, SC (USA) (i)",2010-12-04,1085.0,300-metres,sprints,female,u20,300-metres,track,38.43,USA,19.0,2010
284,38.43,,Hayley MILLS-JONES,1988-09-04,GBR,1,Birmingham (GBR),2005-07-09,1041.0,300-metres,sprints,female,u20,300-metres,track,38.43,GBR,16.0,2005
284,38.43,,LaTasha COLANDER,1976-08-23,USA,1,"Fairfax, VA (USA) (i)",1994-03-05,1085.0,300-metres,sprints,female,u20,300-metres,track,38.43,USA,17.0,1994
284,38.43,,Tiona LATTIMORE,,USA,3f2,"Bloomington, IN (USA) (i)",2017-12-08,1085.0,300-metres,sprints,female,u20,300-metres,track,38.43,USA,,2017
294,38.44,,Juanita BROADDUS,1985-05-12,USA,2,"New York, NY (USA) (i)",2002-12-21,1084.0,300-metres,sprints,female,u20,300-metres,track,38.44,USA,17.0,2002
294,38.44,,Aaliyah PYATT,,USA,3f1,"Armory Track&Field Center, New York, NY (USA) (i)",2020-02-08,1084.0,300-metres,sprints,female,u20,300-metres,track,38.44,USA,,2020
294,38.44,,Charlotte HENRICH,2006-08-30,GBR,1,"Black Lion Track, Gillingham (GBR)",2022-06-11,1040.0,300-metres,sprints,female,u20,300-metres,track,38.44,GBR,15.0,2022
294,38.44,,Linda BOTKOVÁ,,CZE,1f1,"Atletická hala Otakara Jandery, Praha (CZE) (i)",2024-03-03,1084.0,300-metres,sprints,female,u20,300-metres,track,38.44,CZE,,2024
298,38.45,,Lenora GUION FIRMIN,1991-08-07,FRA,1,Vénissieux (FRA),2008-07-20,1040.0,300-metres,sprints,female,u20,300-metres,track,38.45,FRA,16.0,2008
298,38.45,,Brandee' JOHNSON,1998-04-03,USA,2f2,"New York, NY (USA) (i)",2016-02-06,1084.0,300-metres,sprints,female,u20,300-metres,track,38.45,USA,17.0,2016
298,38.45,,Giulia SENN,2001-12-19,SUI,1f1,Langenthal (SUI),2019-05-30,1040.0,300-metres,sprints,female,u20,300-metres,track,38.45,SUI,17.0,2019
298,38.45,,Anastazja KUŚ,2007-05-11,POL,1f1,"Uniwersytetu Warmińsko-Mazurskiego, Olsztyn (POL)",2023-05-06,1040.0,300-metres,sprints,female,u20,300-metres,track,38.45,POL,15.0,2023
302,38.46,,Yuzuki KOJIMA,2004-09-25,JPN,1h4,"Tochigi Prefectural Sports Park Stadium, Utsunomiya (JPN)",2022-10-09,1039.0,300-metres,sprints,female,u20,300-metres,track,38.46,JPN,18.0,2022
302,38.46,,Tyler LOWE,2006-10-04,USA,1f7,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2024-01-12,1083.0,300-metres,sprints,female,u20,300-metres,track,38.46,USA,17.0,2024
302,38.46,,Britton WILSON,2000-11-13,USA,1f5,"Hampton, VA (USA) (i)",2019-02-23,1083.0,300-metres,sprints,female,u20,300-metres,track,38.46,USA,18.0,2019
302,38.46,,Christine IRVING,1999-05-29,JAM,1,Spanish Town (JAM),2017-12-16,1039.0,300-metres,sprints,female,u20,300-metres,track,38.46,JAM,18.0,2017
302,38.46,,Jasmine MITCHELL,1995-03-25,USA,1f3,"Bloomington, IN (USA) (i)",2014-12-12,1083.0,300-metres,sprints,female,u20,300-metres,track,38.46,USA,19.0,2014
302,38.46,,Hannah FOSTER,2002-03-15,GBR,1,Bedford (GBR),2018-08-25,1039.0,300-metres,sprints,female,u20,300-metres,track,38.46,GBR,16.0,2018
308,38.47,,Carmen GEDLING,1990-04-08,GBR,1,Grangemouth (GBR),2006-07-16,1039.0,300-metres,sprints,female,u20,300-metres,track,38.47,GBR,16.0,2006
308,38.47,,Cheriece HYLTON,1996-12-12,GBR,1,Birmingham (GBR),2013-09-08,1039.0,300-metres,sprints,female,u20,300-metres,track,38.47,GBR,16.0,2013
308,38.47,,Shania COLLINS,1996-11-14,USA,1f1,"Blacksburg, VA (USA) (i)",2014-02-01,1083.0,300-metres,sprints,female,u20,300-metres,track,38.47,USA,17.0,2014
308,38.47,,Rin AOKI,1998-04-08,JPN,3,Izumo (JPN),2017-04-22,1039.0,300-metres,sprints,female,u20,300-metres,track,38.47,JPN,19.0,2017
308,38.47,,Laura Elena RAMI,2002-10-16,ITA,1f2,"Stadio dei Marmi, Roma (ITA)",2021-04-16,1039.0,300-metres,sprints,female,u20,300-metres,track,38.47,ITA,18.0,2021
308,38.47,,Lisa FRANK,2007-09-09,SUI,1f1,"Stadion Schützenmatte, Basel (SUI)",2024-05-01,1039.0,300-metres,sprints,female,u20,300-metres,track,38.47,SUI,16.0,2024
308,38.47,,Johanka ŠAFÁŘOVÁ,,CZE,1f1,"Atletická hala, Ostrava (CZE) (i)",2025-01-04,1083.0,300-metres,sprints,female,u20,300-metres,track,38.47,CZE,,2025
308,38.47,,Atajas STEPHANIE-VAZQUEZ,2008-05-25,USA,1f2,"Virginia Beach Sports Center, Virginia Beach, VA (USA) (i)",2025-01-18,1083.0,300-metres,sprints,female,u20,300-metres,track,38.47,USA,16.0,2025
316,38.48,,Mizuyu EHARA,2005-09-13,JPN,4,"Prefectural Stadium, Kagoshima (JPN)",2023-10-14,1038.0,300-metres,sprints,female,u20,300-metres,track,38.48,JPN,18.0,2023
316,38.48,,Leonor FERREIRA,2004-09-03,POR,2f1,"Estádio 1o de Maio, Lisboa (POR)",2023-04-25,1038.0,300-metres,sprints,female,u20,300-metres,track,38.48,POR,18.0,2023
316,38.48,,Kayla DAVIS,2003-12-21,USA,2f4,"Armory Track&Field Center, New York, NY (USA) (i)",2022-01-29,1082.0,300-metres,sprints,female,u20,300-metres,track,38.48,USA,18.0,2022
316,38.48,,Shawnti JACKSON,2005-05-02,USA,2f16,"JDL Fast Track, Winston Salem, NC (USA) (i)",2020-01-11,1082.0,300-metres,sprints,female,u20,300-metres,track,38.48,USA,14.0,2020
316,38.48,,Celera BARNES,1998-12-02,USA,1f3,"Bloomington, IN (USA) (i)",2017-12-08,1082.0,300-metres,sprints,female,u20,300-metres,track,38.48,USA,19.0,2017
316,38.48,,Merve AYDIN,1990-03-17,TUR,2,Istanbul (TUR),2009-06-06,1038.0,300-metres,sprints,female,u20,300-metres,track,38.48,TUR,19.0,2009
316,38.48,,Lenysse DYER,1997-03-06,USA,1f2,"Bloomington, IN (USA) (i)",2016-12-09,1082.0,300-metres,sprints,female,u20,300-metres,track,38.48,USA,19.0,2016
316,38.48,,D'Jai BAKER,1998-09-01,USA,2f3,"New York, NY (USA) (i)",2016-02-05,1082.0,300-metres,sprints,female,u20,300-metres,track,38.48,USA,17.0,2016
316,38.48,,Victoria TACHINSKI,1999-06-15,CAN,1f8,Winnipeg (CAN) (i),2015-02-06,1082.0,300-metres,sprints,female,u20,300-metres,track,38.48,CAN,15.0,2015
316,38.48,,Irene EKELUND,1997-03-08,SWE,1,Växjö (SWE),2012-09-22,1038.0,300-metres,sprints,female,u20,300-metres,track,38.48,SWE,15.0,2012
316,38.48,,Rebecca BORGA,1998-06-11,ITA,1f2,Milano (ITA),2017-09-16,1038.0,300-metres,sprints,female,u20,300-metres,track,38.48,ITA,19.0,2017
327,38.49,,Giulia SENN,2001-12-19,SUI,1f1,Lausanne (SUI),2019-05-11,1038.0,300-metres,sprints,female,u20,300-metres,track,38.49,SUI,17.0,2019
