rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
487,31:22,,Dorcas Jepchumba KIMELI,1997-07-05,KEN,5,Herzogenaurach (GER),2021-09-12,1173.0,10-kilometres,road-running,female,senior,10-kilometres,track,1882.0,GER,24.0,2021
487,31:22,,Meraf BAHTA,1989-06-24,SWE,5,Valencia (ESP),2022-01-09,1173.0,10-kilometres,road-running,female,senior,10-kilometres,track,1882.0,ESP,32.0,2022
487,31:22,,Megan KEITH,2002-04-23,GBR,18,Valencia (ESP),2024-01-14,1173.0,10-kilometres,road-running,female,senior,10-kilometres,track,1882.0,ESP,21.0,2024
487,31:22,,Jessica MCCLAIN,1992-02-15,USA,5,"New York, NY (USA)",2024-06-08,1173.0,10-kilometres,road-running,female,senior,10-kilometres,track,1882.0,USA,32.0,2024
487,31:22,,Irina MIKITENKO,1972-08-23,GER,1,Paderborn (GER),2009-04-11,1173.0,10-kilometres,road-running,female,senior,10-kilometres,track,1882.0,GER,36.0,2009
498,31:23,,Esther CHEBET,1997-10-09,UGA,4,"Marienlyst Stadion, Drammen (NOR)",2025-04-05,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,NOR,27.0,2025
498,31:23,,Marleen RENDERS,1968-12-24,BEL,1,Tessenderlo (BEL),1999-07-06,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,BEL,30.0,1999
498,31:23,,Lynn JENNINGS,1960-07-01,USA,1,"Boston, MA (USA)",1990-04-08,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,USA,29.0,1990
498,31:23,,Belaynesh FIKADU,1987-03-28,ETH,2,Tilburg (NED),2009-09-06,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,NED,22.0,2009
498,31:23,,Asmae LEGHZAOUI,1976-08-30,MAR,1,La Courneuve (FRA),2001-04-01,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,FRA,24.0,2001
498,31:23,,Sofiya SHEMSU,1994-09-12,ETH,2,Paderborn (GER),2017-04-15,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,GER,22.0,2017
498,31:23,,Alina REH,1997-05-23,GER,1,Berlin (GER),2018-10-14,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,GER,21.0,2018
498,31:23,,Hellen OBIRI,1989-12-13,KEN,1,Manchester (GBR),2019-05-19,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,GBR,29.0,2019
498,31:23,,Selamawit TEFERI,1994-03-24,ISR,1,Tiberias (ISR),2020-01-03,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,ISR,25.0,2020
498,31:23,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,1,Hole (NOR),2021-10-16,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,NOR,31.0,2021
498,31:23,,Silenat YSMAW,1997-03-19,ETH,6,Valencia (ESP),2019-01-13,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,ESP,21.0,2019
498,31:23,,Alina REH,1997-05-23,GER,6,Castellón (ESP),2023-02-26,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,ESP,25.0,2023
498,31:23,,Tiruye MESFIN,2002-09-11,ETH,4,Langueux (FRA),2022-06-25,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,FRA,19.0,2022
498,31:23,,Lemlem HAILU,2001-05-25,ETH,2,Bengaluru (IND),2024-04-28,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,IND,22.0,2024
498,31:23,,Keira D'AMATO,1984-10-21,USA,5,"New York, NY (USA)",2023-06-10,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,USA,38.0,2023
498,31:23,,Abersh MINSEWO,2001-02-22,ETH,3,Bengaluru (IND),2024-04-28,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,IND,23.0,2024
498,31:23,,Caroline Makandi GITONGA,1996-05-12,KEN,1,Trieste (ITA),2023-05-21,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,ITA,27.0,2023
498,31:23,,Paula HERRERO,1996-06-12,ESP,3,Laredo (ESP),2023-03-11,1172.0,10-kilometres,road-running,female,senior,10-kilometres,track,1883.0,ESP,26.0,2023
516,31:24,,Joan Chelimo MELLY,1990-11-10,KEN,1,"Boston, MA (USA)",2017-06-25,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,USA,26.0,2017
17,31:24,,Mebrat GIDEY,2005-03-11,ETH,11,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2023-04-29,1171.0,10-kilometres,road-running,female,u20,10-kilometres,track,1884.0,GER,18.0,2023
516,31:24,,Loice CHEMNUNG,1997-02-22,KEN,2,Villejuif (FRA),2021-10-10,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,FRA,24.0,2021
516,31:24,,Faith CHEPKOECH,1993-05-16,KEN,3,Lille (FRA),2022-03-20,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,FRA,28.0,2022
516,31:24,,Bruktayit ESHETU,1990-09-29,ETH,1,"Charleston, SC (USA)",2022-04-02,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,USA,31.0,2022
516,31:24,,Hawi FEYSA,1999-02-01,ETH,6,"Atlanta, GA (USA)",2022-07-04,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,USA,23.0,2022
516,31:24,,Mebrat GIDEY,2005-03-11,ETH,11,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2023-04-29,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,GER,18.0,2023
516,31:24,,Sheila CHELANGAT,1998-04-11,KEN,5,Praha (CZE),2023-09-02,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,CZE,25.0,2023
516,31:24,,Purity Kajuju GITONGA,1996-05-12,KEN,2,Laredo (ESP),2024-03-16,1171.0,10-kilometres,road-running,female,senior,10-kilometres,track,1884.0,ESP,27.0,2024
524,31:25,,Sara MOREIRA,1985-10-17,POR,1,Lisboa (POR),2008-12-20,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,POR,23.0,2008
524,31:25,,Grace MOMANYI,1981-02-13,KEN,1,Ottawa (CAN),2005-05-28,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,CAN,24.0,2005
524,31:25,,Glorius JEPKIRUI,1998-11-28,KEN,3,Prievidza (SVK),2024-09-14,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,SVK,25.0,2024
524,31:25,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,Oslo (NOR),1984-05-06,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,NOR,28.0,1984
524,31:25,,Alice Jemeli TIMBILILI,1983-02-01,KEN,3,Marseille (FRA),2010-05-01,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,FRA,27.0,2010
524,31:25,,Irene Kwambai KIPCHUMBA,1978-10-25,KEN,1,Barcelona (ESP),2005-04-03,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,ESP,26.0,2005
524,31:25,,Dulce FÉLIX,1982-10-23,POR,1,Maia (POR),2015-01-11,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,POR,32.0,2015
524,31:25,,Edna Ngeringwony KIPLAGAT,1979-11-15,KEN,2,Manchester (GBR),2016-05-22,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,GBR,36.0,2016
524,31:25,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,1,Hole (NOR),2017-10-21,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,NOR,27.0,2017
524,31:25,,Perine NENGAMPI,,KEN,5,Praha (CZE),2018-09-08,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,CZE,,2018
524,31:25,,Dawit SEYAUM,1996-07-27,ETH,4,Genève (SUI),2021-10-03,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,SUI,25.0,2021
524,31:25,,Mekdes WOLDU,1992-10-20,FRA,1f1,Berlin (GER),2022-03-13,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,GER,29.0,2022
524,31:25,,Stacey Chepkemboi NDIWA,1992-12-06,KEN,2,"Boston, MA (USA)",2023-06-25,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,USA,30.0,2023
524,31:25,,Sutume Asefa KEBEDE,1994-12-11,ETH,7,Lille (FRA),2023-11-18,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,FRA,28.0,2023
524,31:25,,Eva DIETERICH,1999-03-29,GER,2,Brussels-Leuven (BEL),2025-04-13,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,BEL,26.0,2025
524,31:25,,Sheila CHELANGAT,1998-04-11,KEN,2,Port Gentil (GAB),2024-06-23,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,GAB,26.0,2024
524,31:25,,Maureen KOSTER,1992-07-03,NED,8,Lille (FRA),2023-11-18,1170.0,10-kilometres,road-running,female,senior,10-kilometres,track,1885.0,FRA,31.0,2023
541,31:26,,Alina REH,1997-05-23,GER,1,Berlin (GER),2020-06-07,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,GER,23.0,2020
541,31:26,,Ababel YESHANEH,1991-07-22,ETH,2,"Cape Elizabeth, ME (USA)",2018-08-04,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,USA,27.0,2018
541,31:26,,Dorcas Jepchirchir TUITOEK,1998-01-31,KEN,1,Oelde (GER),2018-06-10,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,GER,20.0,2018
541,31:26,,Esther CHEMTAI,1988-06-04,KEN,1,Taroudant (MAR),2011-03-06,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,MAR,22.0,2011
541,31:26,,Doris Chepkwemoi CHANGEYWO,1984-12-12,KEN,1,Würzburg (GER),2011-04-17,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,GER,26.0,2011
541,31:26,,Nathalie BLOMQVIST,2001-04-20,FIN,7,Lille (FRA),2024-11-16,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,FRA,23.0,2024
541,31:26,,Hilde KIBET,1981-03-27,NED,1,Schoorl (NED),2007-02-11,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,NED,25.0,2007
541,31:26,,Jemima Jelagat SUMGONG,1984-12-21,KEN,1,"New York, NY (USA)",2016-06-11,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,USA,31.0,2016
541,31:26,,Elisa PALMERO,1999-07-10,ITA,11,Castellón (ESP),2025-02-16,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,ESP,25.0,2025
541,31:26,,Sarah LAHTI,1995-02-18,SWE,6,Valencia (ESP),2021-10-03,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,ESP,26.0,2021
541,31:26,,Klara LUKAN,2000-09-08,SLO,3,Brussels-Leuven (BEL),2025-04-13,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,BEL,24.0,2025
541,31:26,,Jana VAN LENT,2001-04-22,BEL,4,Lille (FRA),2025-03-16,1169.0,10-kilometres,road-running,female,senior,10-kilometres,track,1886.0,FRA,23.0,2025
553,31:27,,Pamela CHEPCHUMBA,1979-03-08,KEN,1,Paderborn (GER),2001-04-15,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,GER,22.0,2001
553,31:27,,Asmae LEGHZAOUI,1976-08-30,MAR,1,"Washington, DC (USA)",2005-04-17,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,USA,28.0,2005
553,31:27,,Lornah KIPLAGAT,1974-05-01,NED,1,"New York, NY (USA)",2006-06-10,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,USA,32.0,2006
553,31:27,,Esther CHEMTAI,1988-06-04,KEN,2,Würzburg (GER),2011-04-17,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,GER,22.0,2011
553,31:27,,Irine Chepet CHEPTAI,1992-02-04,KEN,5,Praha (CZE),2019-09-07,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,CZE,27.0,2019
553,31:27,,Violah CHEPTOO,1989-03-01,KEN,1,Berlin (GER),2019-10-13,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,GER,30.0,2019
553,31:27,,Tigst ASSEFA,1996-12-03,ETH,1,Telese Terme (ITA),2022-06-19,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,ITA,25.0,2022
553,31:27,,Cynthia JEROTICH,1989-12-18,KEN,6,"New York, NY (USA)",2023-06-10,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,USA,33.0,2023
553,31:27,,Edith MASAI,1967-04-04,KEN,2,Paderborn (GER),2001-04-15,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,GER,34.0,2001
553,31:27,,Sarah CHELANGAT,2001-06-05,UGA,6,"Boston, MA (USA)",2024-06-23,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,USA,23.0,2024
553,31:27,,Sheila CHEPKIRUI,1990-12-27,KEN,3,"Boston, MA (USA)",2023-06-25,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1887.0,USA,32.0,2023
564,31:28,,Beatrice Chepkemoi MUTAI,1987-04-19,KEN,3,Tilburg (NED),2017-09-03,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,NED,30.0,2017
564,31:28,,Betty CHELANGAT,2003-03-07,KEN,1,Brunssum (NED),2023-04-02,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,NED,20.0,2023
564,31:28,,Purity Kajuju GITONGA,1996-05-12,KEN,1,Uster (SUI),2023-03-25,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,SUI,26.0,2023
564,31:28,,Tadu TESHOME,2001-06-09,ETH,1,Cape Town (RSA),2021-09-04,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,RSA,20.0,2021
564,31:28,,Caroline Chepkoech KIPKIRUI,1994-05-26,KEN,3,Bengaluru (IND),2018-05-27,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,IND,24.0,2018
564,31:28,,Mary Wacera NGUGI,1988-12-17,KEN,1,Montereau (FRA),2012-10-28,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,FRA,23.0,2012
564,31:28,,Miriam CHEBET,2002-09-18,KEN,2,Praha (CZE),2024-09-07,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,CZE,21.0,2024
564,31:28,,Lornah KIPLAGAT,1974-05-01,NED,1,Manchester (GBR),2005-05-22,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,GBR,31.0,2005
564,31:28,,Caroline KWAMBAI,1975-09-09,KEN,3,Paderborn (GER),2001-04-15,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,GER,25.0,2001
564,31:28,,Sonia O'SULLIVAN,1969-11-28,IRL,1,Dublin (IRL),2000-06-11,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,IRL,30.0,2000
564,31:28,,Elana MEYER,1966-10-10,RSA,2,Tilburg (NED),2000-06-04,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,NED,33.0,2000
564,31:28,,Jane OMORO,1972-05-01,KEN,1,"New Orleans, LA (USA)",1998-04-11,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,USA,25.0,1998
564,31:28,,Grete WAITZ,1953-10-01,NOR,2,Oslo (NOR),1984-05-06,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,NOR,30.0,1984
564,31:28,,Irina MIKITENKO,1972-08-23,GER,1,Paderborn (GER),2003-04-19,1168.0,10-kilometres,road-running,female,senior,10-kilometres,track,1888.0,GER,30.0,2003
578,31:29,,Medhin GEBRESLASSIE,1999-04-05,ETH,9,Herzogenaurach (GER),2022-04-30,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,GER,23.0,2022
578,31:29,,Kaoutar BOULAID,1989-10-10,MAR,4,Laredo (ESP),2023-03-11,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,ESP,33.0,2023
18,31:29,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,1,Oslo (NOR),2009-05-03,1167.0,10-kilometres,road-running,female,u20,10-kilometres,track,1889.0,NOR,18.0,2009
578,31:29,,Sarah LAHTI,1995-02-18,SWE,1,"Stade municipal de Payerne, Payerne (SUI)",2025-02-23,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,SUI,30.0,2025
578,31:29,,Jackline Chepwogen ROTICH,2000-07-03,KEN,6,Lille (FRA),2021-11-06,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,FRA,21.0,2021
578,31:29,,Marwa BOUZAYANI,1997-03-26,TUN,1,Saint Gregoire (FRA),2025-01-19,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,FRA,27.0,2025
578,31:29,,Peres JEPCHIRCHIR,1993-09-27,KEN,1,Ottawa (CAN),2016-05-28,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,CAN,22.0,2016
578,31:29,,Girmawit GEBRZIHAIR,2001-11-21,ETH,2,Addis Abeba (ETH),2022-01-23,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,ETH,20.0,2022
578,31:29,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,1,Oslo (NOR),2009-05-03,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,NOR,18.0,2009
578,31:29,,Asmae LEGHZAOUI,1976-08-30,MAR,2,Ottawa (CAN),2005-05-28,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,CAN,28.0,2005
578,31:29,,Isabella OCHICHI,1979-10-28,KEN,1,Marseille (FRA),2001-04-08,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,FRA,21.0,2001
578,31:29,,Lornah KIPLAGAT,1974-05-01,KEN,1,Tolkamer (NED),2000-04-02,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,NED,25.0,2000
578,31:29,,Colleen DE REUCK,1964-04-13,RSA,1,"Mobile, AL (USA)",1997-03-22,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,USA,32.0,1997
578,31:29,,Wendy SLY,1959-11-05,GBR,1,"New Orleans, LA (USA)",1983-03-27,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,USA,23.0,1983
578,31:29,,Margaret Wangari MURIUKI,1986-03-21,KEN,1,Houilles (FRA),2011-12-18,1167.0,10-kilometres,road-running,female,senior,10-kilometres,track,1889.0,FRA,25.0,2011
592,31:30,,Isobel BATT-DOYLE,1995-09-14,AUS,5,Manchester (GBR),2025-05-18,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,GBR,29.0,2025
592,31:30,,Mariana MACHADO,2000-11-12,POR,4,Brussels-Leuven (BEL),2025-04-13,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,BEL,24.0,2025
592,31:30,,Gladys CHEROP,2000-10-27,KEN,5,Lille (FRA),2022-10-01,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,FRA,21.0,2022
592,31:30,,Faith CHEPKOECH,1993-05-16,KEN,4,Lille (FRA),2022-10-01,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,FRA,29.0,2022
592,31:30,,Loice CHEMNUNG,1997-02-22,KEN,1,Villejuif (FRA),2019-10-13,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,FRA,22.0,2019
592,31:30,,Yenealem AYANEW,1986-03-14,ETH,1,Würzburg (GER),2006-04-30,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,GER,20.0,2006
592,31:30,,Malika ASAHSSAH,1982-09-24,MAR,1,Taroudant (MAR),2015-03-08,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,MAR,32.0,2015
592,31:30,,Linet Chepkwemoi MASAI,1989-12-05,KEN,1,Glasgow (GBR),2009-05-10,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,GBR,19.0,2009
592,31:30,,Paskalia Chepkorir KIPKOECH,1988-12-22,KEN,3,Ottawa (CAN),2019-05-25,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,CAN,30.0,2019
592,31:30,,Tegla LOROUPE,1973-05-09,KEN,1,San Juan (PUR),2000-02-27,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,PUR,26.0,2000
592,31:30,,Liz MCCOLGAN,1964-05-24,GBR,1,Bali (INA),1989-02-05,1166.0,10-kilometres,road-running,female,senior,10-kilometres,track,1890.0,INA,24.0,1989
603,31:31,,Rebecca MWANGI,2001-06-15,KEN,4,Langueux (FRA),2023-06-17,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,FRA,22.0,2023
603,31:31,,Dorcas Jepchirchir TUITOEK,1998-01-31,KEN,7,"Atlanta, GA (USA)",2022-07-04,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,USA,24.0,2022
603,31:31,,Jess PIASECKI,1990-04-18,GBR,2,London (GBR),2022-05-02,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,GBR,32.0,2022
603,31:31,,Amy CRAGG,1984-01-21,USA,3,"Boston, MA (USA)",2016-06-26,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,USA,32.0,2016
603,31:31,,Svetlana APLACHKINA,1992-11-28,RUS,1,"Luzhniki Arena, Moskva (RUS)",2024-10-12,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,RUS,31.0,2024
603,31:31,,Olivera JEVTIĆ,1977-07-24,YUG,3,Budapest (HUN),2001-10-14,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,HUN,24.0,2001
603,31:31,,Coreti CHEPKOECH,1994-03-07,KEN,2,Montereau (FRA),2012-10-28,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,FRA,18.0,2012
19,31:31,,Coreti CHEPKOECH,1994-03-07,KEN,2,Montereau (FRA),2012-10-28,1165.0,10-kilometres,road-running,female,u20,10-kilometres,track,1891.0,FRA,18.0,2012
603,31:31,,Marisa BARROS,1980-02-25,POR,1,Jaén (ESP),2010-01-16,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,ESP,29.0,2010
603,31:31,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,"New York, NY (USA)",1988-06-04,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,USA,32.0,1988
603,31:31,,Ingrid KRISTIANSEN,1956-03-21,NOR,1,"Miami, FL (USA)",1986-02-01,1165.0,10-kilometres,road-running,female,senior,10-kilometres,track,1891.0,USA,29.0,1986
613,31:32,,Catherina MCKIERNAN,1969-11-30,IRL,1,"Fort Worth, TX (USA)",1997-02-22,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,USA,27.0,1997
613,31:32,,Colleen DE REUCK,1964-04-13,RSA,2,"Atlanta, GA (USA)",1997-07-04,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,USA,33.0,1997
613,31:32,,Esther KIPLAGAT,1966-12-08,KEN,1,"Salt Lake City, UT (USA)",2002-07-24,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,USA,35.0,2002
613,31:32,,Grace MOMANYI,1981-02-13,KEN,1,Würzburg (GER),2009-04-26,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,GER,28.0,2009
613,31:32,,Charlotte ARTER,1991-06-18,GBR,2,Leeds (GBR),2021-10-24,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,GBR,30.0,2021
613,31:32,,Winfridah Moraa MOSETI,1996-02-10,KEN,1,Karlovac (CRO),2022-06-10,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,CRO,26.0,2022
613,31:32,,Brenda TUWEI,,KEN,12,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2023-04-29,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,GER,,2023
613,31:32,,Purity Kajuju GITONGA,1996-05-12,KEN,1,Hamburg (GER),2024-09-01,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,GER,28.0,2024
613,31:32,,Daisy JEPKEMEI,1996-02-13,KAZ,13,Brasov (ROU),2024-09-22,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,ROU,28.0,2024
613,31:32,,Jana VAN LENT,2001-04-22,BEL,5,Brussels-Leuven (BEL),2025-04-13,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,BEL,23.0,2025
613,31:32,,Roxane CLEPPE,2001-07-05,BEL,9,"Meijijingu Gaien area, Tokyo (JPN)",2025-05-03,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,JPN,23.0,2025
613,31:32,,Winnie CHEPKEMOI,1993-10-09,KEN,1,Utrecht (NED),2011-09-25,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,NED,17.0,2011
613,31:32,,Vivian Jepkemei CHERUIYOT,1983-09-11,KEN,1,Glasgow (GBR),2008-05-18,1164.0,10-kilometres,road-running,female,senior,10-kilometres,track,1892.0,GBR,24.0,2008
20,31:32,,Winnie CHEPKEMOI,1993-10-09,KEN,1,Utrecht (NED),2011-09-25,1164.0,10-kilometres,road-running,female,u20,10-kilometres,track,1892.0,NED,17.0,2011
626,31:33,,Jeļena PROKOPČUKA,1976-09-21,LAT,5,Manchester (GBR),2006-05-21,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,GBR,29.0,2006
626,31:33,,Philes ONGORI,1986-07-19,KEN,1,Tsukuba (JPN),2008-11-30,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,JPN,22.0,2008
626,31:33,,Meselech MELKAMU,1985-04-19,ETH,1,Tilburg (NED),2010-09-05,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,NED,25.0,2010
626,31:33,,Esther CHEMTAI,1988-06-04,KEN,1,Brunssum (NED),2012-04-01,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,NED,23.0,2012
626,31:33,,Elana MEYER,1966-10-10,RSA,1,Durban (RSA),1991-05-04,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,RSA,24.0,1991
626,31:33,,Sentayehu EJIGU,1985-06-28,ETH,1,"Boston, MA (USA)",2013-10-14,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,USA,28.0,2013
626,31:33,,Susan CHEPKEMEI,1975-06-25,KEN,2,"New York, NY (USA)",2003-06-07,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,USA,27.0,2003
626,31:33,,Karoline Bjerkeli GRØVDAL,1990-06-14,NOR,1,Paderborn (GER),2016-03-26,1163.0,10-kilometres,road-running,female,senior,10-kilometres,track,1893.0,GER,25.0,2016
