rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
38,13:06,,Birhanu BALEW,1996-02-27,BRN,1,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2023-04-29,1188.0,5-kilometres,road-running,male,senior,5-kilometres,track,786.0,GER,27.0,2023
38,13:06,,Yomif KEJELCHA,1997-08-01,ETH,2,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2023-04-29,1188.0,5-kilometres,road-running,male,senior,5-kilometres,track,786.0,GER,25.0,2023
42,13:07,,Telahun Haile BEKELE,1999-05-13,ETH,3,Lille (FRA),2023-03-19,1184.0,5-kilometres,road-running,male,senior,5-kilometres,track,787.0,FRA,23.0,2023
42,13:07,,Michael Kiplangat TEMOI,2005-03-26,KEN,1,Lille (FRA),2022-10-01,1184.0,5-kilometres,road-running,male,senior,5-kilometres,track,787.0,FRA,17.0,2022
42,13:07,,Birhanu BALEW,1996-02-27,BRN,4,Herzogenaurach (GER),2022-04-30,1184.0,5-kilometres,road-running,male,senior,5-kilometres,track,787.0,GER,26.0,2022
45,13:08,,Nicholas KIPKORIR,1998-09-29,KEN,3,Al Khobar (KSA),2023-12-09,1180.0,5-kilometres,road-running,male,senior,5-kilometres,track,788.0,KSA,25.0,2023
45,13:08,,Birhanu BALEW,1996-02-27,BRN,1,Lille (FRA),2024-03-17,1180.0,5-kilometres,road-running,male,senior,5-kilometres,track,788.0,FRA,28.0,2024
45,13:08,,Thierry NDIKUMWENAYO,1997-03-26,ESP,3,Herzogenaurach (GER),2025-04-26,1180.0,5-kilometres,road-running,male,senior,5-kilometres,track,788.0,GER,28.0,2025
48,13:09,,Muktar EDRIS,1994-01-14,ETH,2,Herzogenaurach (GER),2021-09-12,1177.0,5-kilometres,road-running,male,senior,5-kilometres,track,789.0,GER,27.0,2021
48,13:09,,Hagos GEBRHIWET,1994-05-11,ETH,4,Al Khobar (KSA),2023-12-09,1177.0,5-kilometres,road-running,male,senior,5-kilometres,track,789.0,KSA,29.0,2023
48,13:09,,Yismaw DILLU,2005-09-11,ETH,5,Al Khobar (KSA),2023-12-09,1177.0,5-kilometres,road-running,male,senior,5-kilometres,track,789.0,KSA,18.0,2023
51,13:10,,Dejene BIRHANU,1980-12-12,ETH,1,"Carlsbad, CA (USA)",2005-04-03,1173.0,5-kilometres,road-running,male,senior,5-kilometres,track,790.0,USA,24.0,2005
51,13:10,,Telahun Haile BEKELE,1999-05-13,ETH,1,Lille (FRA),2022-03-20,1173.0,5-kilometres,road-running,male,senior,5-kilometres,track,790.0,FRA,22.0,2022
51,13:10,,Cornelius KEMBOI,2000-02-29,KEN,6,"Sechseläutenplatz, Zürich (SUI)",2022-09-07,1173.0,5-kilometres,road-running,male,senior,5-kilometres,track,790.0,SUI,22.0,2022
51,13:10,,Mohamed ISMAIL,1997-01-01,DJI,2,"Meijijingu Gaien area, Tokyo (JPN)",2025-05-03,1173.0,5-kilometres,road-running,male,senior,5-kilometres,track,790.0,JPN,28.0,2025
55,13:11,,Samwel Nyamai MAILU,1993-02-07,KEN,3,"Meijijingu Gaien area, Tokyo (JPN)",2025-05-03,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,JPN,32.0,2025
55,13:11,,Cornelius KEMBOI,2000-02-29,KEN,4,Herzogenaurach (GER),2025-04-26,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,GER,25.0,2025
55,13:11,,Muktar EDRIS,1994-01-14,ETH,2,Lille (FRA),2024-03-17,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,FRA,30.0,2024
55,13:11,,Samwel Nyamai MAILU,1993-02-07,KEN,6,Al Khobar (KSA),2023-12-09,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,KSA,30.0,2023
55,13:11,,Eliud KIPCHOGE,1984-11-05,KEN,1,"Carlsbad, CA (USA)",2010-04-11,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,USA,25.0,2010
55,13:11,,Telahun Haile BEKELE,1999-05-13,ETH,5,Herzogenaurach (GER),2022-04-30,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,GER,22.0,2022
55,13:11,,Dejen GEBREMESKEL,1989-11-24,ETH,1,"Carlsbad, CA (USA)",2012-04-01,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,USA,22.0,2012
55,13:11,,Dejen GEBREMESKEL,1989-11-24,ETH,1,"Carlsbad, CA (USA)",2011-04-03,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,USA,21.0,2011
55,13:11,,Rodrigue KWIZERA,1999-10-10,BDI,3,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2023-04-29,1170.0,5-kilometres,road-running,male,senior,5-kilometres,track,791.0,GER,23.0,2023
64,13:12,,Dominic Lokinyomo LOBALU,1998-08-16,SUI,1,Barcelona (ESP),2023-12-31,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,ESP,25.0,2023
64,13:12,,Birhanu BALEW,1996-02-27,BRN,3,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2024-04-27,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,GER,28.0,2024
64,13:12,,Weldon LANGAT,1998-02-24,KEN,7,Al Khobar (KSA),2023-12-09,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,KSA,25.0,2023
64,13:12,,William MUTWOL,1967-10-10,KEN,1,"Carlsbad, CA (USA)",1992-03-29,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,USA,24.0,1992
64,13:12,,Addisu YIHUNE,2003-03-17,ETH,6,Herzogenaurach (GER),2022-04-30,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,GER,19.0,2022
64,13:12,,Michael KIBET,1999-09-03,KEN,2,Lille (FRA),2022-03-20,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,FRA,22.0,2022
64,13:12,,Jimmy GRESSIER,1997-05-04,FRA,1,Monaco (MON),2023-02-12,1166.0,5-kilometres,road-running,male,senior,5-kilometres,track,792.0,MON,25.0,2023
71,13:13,,Maxime CHAUMETON,2000-07-12,RSA,4,"Meijijingu Gaien area, Tokyo (JPN)",2025-05-03,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,JPN,24.0,2025
71,13:13,,Raphael DAPASH,2004-04-03,KEN,4,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2024-04-27,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,GER,20.0,2024
71,13:13,,Jacob KROP,2001-06-04,KEN,4,Lille (FRA),2023-03-19,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,FRA,21.0,2023
71,13:13,,Cornelius KEMBOI,2000-02-29,KEN,5,Al Khobar (KSA),2024-12-14,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,KSA,24.0,2024
71,13:13,,Joshua CHEPTEGEI,1996-09-12,UGA,1,Monaco (MON),2021-02-14,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,MON,24.0,2021
71,13:13,,Dejen GEBREMESKEL,1989-11-24,ETH,1,"Carlsbad, CA (USA)",2014-03-30,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,USA,24.0,2014
71,13:13,,Hosea KIPLANGAT,2000-03-01,UGA,3,Herzogenaurach (GER),2021-09-12,1162.0,5-kilometres,road-running,male,senior,5-kilometres,track,793.0,GER,21.0,2021
78,13:14,,Eliud KIPCHOGE,1984-11-05,KEN,2,"Carlsbad, CA (USA)",2011-04-03,1159.0,5-kilometres,road-running,male,senior,5-kilometres,track,794.0,USA,26.0,2011
78,13:14,,Hagos GEBRHIWET,1994-05-11,ETH,2,"Carlsbad, CA (USA)",2012-04-01,1159.0,5-kilometres,road-running,male,senior,5-kilometres,track,794.0,USA,17.0,2012
78,13:14,,Eliud KIPCHOGE,1984-11-05,KEN,3,"Carlsbad, CA (USA)",2012-04-01,1159.0,5-kilometres,road-running,male,senior,5-kilometres,track,794.0,USA,27.0,2012
78,13:14,,Yemaneberhan CRIPPA,1996-10-15,ITA,7,Herzogenaurach (GER),2022-04-30,1159.0,5-kilometres,road-running,male,senior,5-kilometres,track,794.0,GER,25.0,2022
78,13:14,,Selemon BAREGA,2000-01-20,ETH,7,"Sechseläutenplatz, Zürich (SUI)",2022-09-07,1159.0,5-kilometres,road-running,male,senior,5-kilometres,track,794.0,SUI,22.0,2022
78,13:14,,Halefom TESFAYE,,ETH,5,Lille (FRA),2023-03-19,1159.0,5-kilometres,road-running,male,senior,5-kilometres,track,794.0,FRA,,2023
84,13:15,,Isaac KIMELI,1994-03-09,BEL,1,Monaco (MON),2025-02-09,1155.0,5-kilometres,road-running,male,senior,5-kilometres,track,795.0,MON,30.0,2025
84,13:15,,Reynold CHERUIYOT,2004-07-30,KEN,8,Al Khobar (KSA),2023-12-09,1155.0,5-kilometres,road-running,male,senior,5-kilometres,track,795.0,KSA,19.0,2023
84,13:15,,Melkeneh AZIZE,2005-01-01,ETH,1,Lille (FRA),2024-11-16,1155.0,5-kilometres,road-running,male,senior,5-kilometres,track,795.0,FRA,19.0,2024
84,13:15,,Paul KOECH,1969-06-25,KEN,1,"Carlsbad, CA (USA)",1997-04-13,1155.0,5-kilometres,road-running,male,senior,5-kilometres,track,795.0,USA,27.0,1997
84,13:15,,Abraham CHERKOS,1989-09-23,ETH,1,"Carlsbad, CA (USA)",2006-04-09,1155.0,5-kilometres,road-running,male,senior,5-kilometres,track,795.0,USA,16.0,2006
84,13:15,,Richard CHELIMO,1972-04-21,KEN,2,"Carlsbad, CA (USA)",1992-03-29,1155.0,5-kilometres,road-running,male,senior,5-kilometres,track,795.0,USA,19.0,1992
90,13:16,,Michael KIBET,1999-09-03,KEN,6,"Sechseläutenplatz, Zürich (SUI)",2021-09-08,1154.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,SUI,22.0,2021
91,13:16,,Paul KOECH,1969-06-25,KEN,1,"Carlsbad, CA (USA)",1998-03-29,1152.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,USA,28.0,1998
91,13:16,,Tariku BEKELE,1987-02-28,ETH,4,"Carlsbad, CA (USA)",2012-04-01,1152.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,USA,25.0,2012
91,13:16,,Sam ATKIN,1993-03-14,GBR,6,Lille (FRA),2023-03-19,1152.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,FRA,30.0,2023
91,13:16,,Nicholas KIPKORIR,1998-09-29,KEN,3f1,Riga (LAT),2023-10-01,1152.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,LAT,25.0,2023
91,13:16,,Hicham AMGHAR,1994-05-15,MAR,9,Al Khobar (KSA),2023-12-09,1152.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,KSA,29.0,2023
91,13:16,,Reynold CHERUIYOT,2004-07-30,KEN,2,Lille (FRA),2024-11-16,1152.0,5-kilometres,road-running,male,senior,5-kilometres,track,796.0,FRA,20.0,2024
97,13:17,,Brian KIPYEGON,2004-10-10,KEN,5,"Meijijingu Gaien area, Tokyo (JPN)",2025-05-03,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,JPN,20.0,2025
97,13:17,,Thierry NDIKUMWENAYO,1997-03-26,ESP,5,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2024-04-27,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,GER,27.0,2024
97,13:17,,Bethwell BIRGEN,1988-08-06,KEN,2,Monaco (MON),2021-02-14,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,MON,32.0,2021
97,13:17,,Ismael KIRUI,1975-02-20,KEN,1,"Carlsbad, CA (USA)",1995-04-02,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,USA,20.0,1995
97,13:17,,Sammy KIPKETER,1981-09-29,KEN,1,"Carlsbad, CA (USA)",2002-04-07,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,USA,20.0,2002
97,13:17,,Tom NYARIKI,1971-09-27,KEN,2,"Carlsbad, CA (USA)",1997-04-13,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,USA,25.0,1997
97,13:17,,Oscar CHELIMO,2001-12-12,UGA,1,Bolzano (ITA),2020-12-31,1148.0,5-kilometres,road-running,male,senior,5-kilometres,track,797.0,ITA,19.0,2020
104,13:18,,Maxime CHAUMETON,2000-07-12,RSA,10,Al Khobar (KSA),2023-12-09,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,KSA,23.0,2023
104,13:18,,Muse GIZACHEW,2006-04-09,ETH,6,"Meijijingu Gaien area, Tokyo (JPN)",2025-05-03,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,JPN,19.0,2025
104,13:18,,Daniel KIMAIYO,2004-08-10,KEN,6,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2024-04-27,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,GER,19.0,2024
104,13:18,,Matthew Kipkoech KIPRUTO,2005-08-24,KEN,2,Barcelona (ESP),2023-12-31,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,ESP,18.0,2023
104,13:18,,Jacob KROP,2001-06-04,KEN,8,Herzogenaurach (GER),2022-04-30,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,GER,20.0,2022
104,13:18,,Jimmy GRESSIER,1997-05-04,FRA,2,Monaco (MON),2020-02-16,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,MON,22.0,2020
104,13:18,,Rhonex KIPRUTO,1999-10-12,KEN,,Valencia (ESP),2020-01-12,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,ESP,20.0,2020
104,13:18,,Dejen GEBREMESKEL,1989-11-24,ETH,2,"Carlsbad, CA (USA)",2010-04-11,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,USA,20.0,2010
104,13:18,,Juan Armando QUINTANILLA,1968-04-19,MEX,1,"Carlsbad, CA (USA)",1996-03-31,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,USA,27.0,1996
104,13:18,,Jacob KOSGEI,1995-02-28,KEN,3,Lille (FRA),2022-03-20,1144.0,5-kilometres,road-running,male,senior,5-kilometres,track,798.0,FRA,27.0,2022
114,13:19,,Ouassim OUMAIZ,1999-03-30,ESP,1,Nijmegen (NED),2020-07-19,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,NED,21.0,2020
114,13:19,,Dejene BIRHANU,1980-12-12,ETH,1,"Carlsbad, CA (USA)",2003-04-13,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,USA,22.0,2003
114,13:19,,Bekana DABA,1988-07-29,ETH,1,"Carlsbad, CA (USA)",2009-04-05,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,USA,20.0,2009
114,13:19,,Abraham CHERKOS,1989-09-23,ETH,2,"Carlsbad, CA (USA)",2009-04-05,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,USA,19.0,2009
114,13:19,,Bernard LAGAT,1974-12-12,USA,2,"Carlsbad, CA (USA)",2014-03-30,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,USA,39.0,2014
114,13:19,,Robin HENDRIX,1995-01-14,BEL,2,Bolzano (ITA),2020-12-31,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,ITA,25.0,2020
114,13:19,,Davis KIPLANGAT,1998-07-10,KEN,3,Monaco (MON),2021-02-14,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,MON,22.0,2021
114,13:19,,Morhad AMDOUNI,1988-06-21,FRA,4,Monaco (MON),2021-02-14,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,MON,32.0,2021
114,13:19,,Hagos GEBRHIWET,1994-05-11,ETH,1f1,Leicester (GBR),2024-03-16,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,GBR,29.0,2024
114,13:19,,Reynold CHERUIYOT,2004-07-30,KEN,6,Al Khobar (KSA),2024-12-14,1141.0,5-kilometres,road-running,male,senior,5-kilometres,track,799.0,KSA,20.0,2024
124,13:20,,Yemaneberhan CRIPPA,1996-10-15,ITA,4,Bolzano (ITA),2020-12-31,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,ITA,24.0,2020
124,13:20,,Abdelaati IGUIDER,1987-03-25,MAR,3,Bolzano (ITA),2020-12-31,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,ITA,33.0,2020
124,13:20,,Andrew Kiptoo ALAMISI,2007-08-28,KEN,7,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",2024-04-27,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,GER,16.0,2024
124,13:20,,Marc SCOTT,1993-12-21,GBR,1,Barrowford (GBR),2020-08-08,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,GBR,26.0,2020
124,13:20,,Mohamed KATIR,1998-02-17,ESP,1,Málaga (ESP),2022-04-24,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,ESP,24.0,2022
124,13:20,,Dejen GEBREMESKEL,1989-11-24,ETH,1,"Carlsbad, CA (USA)",2013-04-07,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,USA,23.0,2013
124,13:20,,Ismael KIRUI,1975-02-20,KEN,1,"Providence, RI (USA)",1997-09-14,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,USA,22.0,1997
124,13:20,,Ben TRUE,1985-12-29,USA,1,"Boston, MA (USA)",2017-04-15,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,USA,31.0,2017
124,13:20,,Craig MOTTRAM,1980-06-18,AUS,2,"Carlsbad, CA (USA)",2005-04-03,1137.0,5-kilometres,road-running,male,senior,5-kilometres,track,800.0,USA,24.0,2005
133,13:21,,Reynold CHERUIYOT,2004-07-30,KEN,1,Lille (FRA),2023-11-18,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,FRA,19.0,2023
133,13:21,,Samuel FIREWU,2004-05-03,ETH,5,Lille (FRA),2025-03-16,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,FRA,20.0,2025
133,13:21,,Frederik RUPPERT,1997-02-19,GER,2,Monaco (MON),2025-02-09,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,MON,27.0,2025
133,13:21,,Dawit SEARE,2004-12-29,ERI,4f1,Riga (LAT),2023-10-01,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,LAT,18.0,2023
133,13:21,,Stephen SAMBU,1988-07-07,KEN,1,"Alton, IL (USA)",2013-09-21,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,USA,25.0,2013
133,13:21,,Benard Kibet KOECH,1999-11-25,KEN,1,Fukuoka (JPN),2022-11-12,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,JPN,22.0,2022
133,13:21,,John Cheruiyot KORIR,1975-12-15,KEN,2,"Carlsbad, CA (USA)",2003-04-13,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,USA,27.0,2003
133,13:21,,Luke KIPKOSGEI,1975-11-27,KEN,2,"Carlsbad, CA (USA)",2001-04-01,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,USA,25.0,2001
133,13:21,,Tom NYARIKI,1971-09-27,KEN,2,"Carlsbad, CA (USA)",1998-03-29,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,USA,26.0,1998
133,13:21,,Josphat Machuka KIPRONO,1973-12-12,KEN,1,"Carlsbad, CA (USA)",1994-03-27,1134.0,5-kilometres,road-running,male,senior,5-kilometres,track,801.0,USA,20.0,1994
