rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
768,3:32.06,,Driss MAAZOUZI,1969-10-15,FRA,3,"Stade Louis II, Monaco (MON)",2000-08-18,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,MON,30.0,2000
768,3:32.06,,Nadir BOSCH,1973-05-16,FRA,4,"Stade de France, Paris-St-Denis (FRA)",1999-07-21,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,FRA,26.0,1999
768,3:32.06,,Mehdi BAALA,1978-08-17,FRA,6,"Stade de France, Paris-St-Denis (FRA)",2006-07-08,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,FRA,27.0,2006
768,3:32.06,,Alex KIPCHIRCHIR,1984-11-26,KEN,8,"Stadio Olimpico, Roma (ITA)",2006-07-14,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,ITA,21.0,2006
768,3:32.06,,Mohamed MOUSTAOUI,1985-04-02,MAR,5,"Stadio Olimpico, Roma (ITA)",2008-07-11,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,ITA,23.0,2008
768,3:32.06,,Haron KEITANY,1983-12-17,KEN,1,"Letzigrund, Zürich (SUI)",2008-08-29,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,SUI,24.0,2008
768,3:32.06,,Festus LAGAT,1996-10-10,KEN,3,"Stade Olympique, Rabat (MAR)",2025-05-25,1216.0,1500-metres,middlelong,male,senior,1500-metres,track,212.06,MAR,28.0,2025
775,3:32.07,,Adrián BEN,1998-08-04,ESP,13,"Stadio Olimpico, Roma (ITA)",2025-06-06,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.07,ITA,26.0,2025
775,3:32.07,,Jude THOMAS,2002-03-17,AUS,7f2,"Mestský Stadion, Ostrava (CZE)",2025-06-24,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.07,CZE,23.0,2025
775,3:32.07,,Elijah Kipruto MARU,1976-06-12,KEN,4,Rieti (ITA),1996-09-01,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.07,ITA,20.0,1996
775,3:32.07,,Noah NGENY,1978-11-02,KEN,1,"Olympic Stadium, Sydney (AUS)",2000-09-29,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.07,AUS,21.0,2000
779,3:32.08,,Collins CHEBOI,1987-09-25,KEN,7,"Stade Louis II, Monaco (MON)",2012-07-20,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.08,MON,24.0,2012
779,3:32.08,,Mohamed MOUSTAOUI,1985-04-02,MAR,3,"Stadio Guidobaldi, Rieti (ITA)",2013-09-08,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.08,ITA,28.0,2013
779,3:32.08,,Laban ROTICH,1969-01-20,KEN,5,"Stade de France, Paris-St-Denis (FRA)",1999-07-21,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.08,FRA,30.0,1999
779,3:32.08,,Alex KIPCHIRCHIR,1984-11-26,KEN,1,"Stade Louis II, Monaco (MON)",2006-08-20,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.08,MON,21.0,2006
783,3:32.09,,Benson KOECH,1974-11-10,KEN,2,Bruxelles (BEL),1999-09-03,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.09,BEL,24.0,1999
783,3:32.09,,Abdelaati IGUIDER,1987-03-25,MAR,5,"Stadio Olimpico, Roma (ITA)",2014-06-05,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.09,ITA,27.0,2014
783,3:32.09,,Ilham Tanui ÖZBILEN,1990-03-05,TUR,8,"Suhaim bin Hamad Stadium, Doha (QAT)",2014-05-09,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.09,QAT,24.0,2014
786,3:32.10,,Belal Mansoor ALI,1988-10-17,BRN,5,"Stadio Olimpico, Roma (ITA)",2009-07-10,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,ITA,20.0,2009
786,3:32.10,,Bernard LAGAT,1974-12-12,KEN,2,Melbourne (AUS),2001-09-09,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,AUS,26.0,2001
786,3:32.10,,Abdelaati IGUIDER,1987-03-25,MAR,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2014-07-03,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,SUI,27.0,2014
786,3:32.1h,,Sebastian COE,1956-09-29,GBR,1f2,Zürich (SUI),1979-08-15,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,SUI,22.0,1979
786,3:32.1h,,Steve OVETT,1955-10-09,GBR,1,Oslo (NOR),1980-07-15,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,NOR,24.0,1980
786,3:32.10,,William CHIRCHIR,1979-02-06,KEN,7,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,BEL,25.0,2004
786,3:32.10,,Abdelaati IGUIDER,1987-03-25,MAR,4,"Olympiastadion, Berlin (GER)",2008-06-01,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,GER,21.0,2008
786,3:32.10,,Robert FARKEN,1997-09-20,GER,1,"Bungertstadion, Rehlingen (GER)",2023-05-28,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,GER,25.0,2023
786,3:32.10,,Niels LAROS,2005-04-17,NED,f2,"Hayward Field, Eugene, OR (USA)",2025-07-05,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,USA,20.0,2025
786,3:32.10,,Mekonnen GEBREMEDHIN,1988-10-11,ETH,2,"Boudewijnstadion, Bruxelles (BEL)",2012-09-07,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,BEL,23.0,2012
786,3:32.10,,Mohamed SULEIMAN,1969-11-23,QAT,8f1,Zürich (SUI),1997-08-13,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.1,SUI,27.0,1997
797,3:32.11,,Neil GOURLEY,1995-02-07,GBR,3sf2,"Stade de France, Paris (FRA)",2024-08-04,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.11,FRA,29.0,2024
797,3:32.11,,Chris O'HARE,1990-11-23,GBR,9,"Stade Louis II, Monaco (MON)",2018-07-20,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.11,MON,27.0,2018
797,3:32.11,,Laban ROTICH,1969-01-20,KEN,2,Stuttgart (GER) (i),1998-02-01,1269.0,1500-metres,middlelong,male,senior,1500-metres,track,212.11,GER,29.0,1998
797,3:32.11,,Steve OVETT,1955-10-09,GBR,1,Bruxelles (BEL),1979-09-04,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.11,BEL,23.0,1979
801,3:32.12,,Sydney MAREE,1956-09-09,USA,1,Bruxelles (BEL),1982-08-27,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.12,BEL,25.0,1982
801,3:32.12,,Laban ROTICH,1969-01-20,KEN,2,"Bislett Stadion, Oslo (NOR)",1998-07-09,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.12,NOR,29.0,1998
801,3:32.12,,Daniel Kipchirchir KOMEN,1984-11-27,KEN,2f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.12,SUI,21.0,2006
801,3:32.12,,Mario GARCÍA,1999-06-29,ESP,10,"Letzigrund, Zürich (SUI)",2023-08-31,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.12,SUI,24.0,2023
805,3:32.13,,Rui SILVA,1977-08-03,POR,5,"Stadio Olimpico, Roma (ITA)",2004-07-02,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,ITA,26.0,2004
805,3:32.13,,Ivan HESHKO,1979-08-19,UKR,5,"Stade de France, Paris-St-Denis (FRA)",2005-07-01,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,FRA,25.0,2005
805,3:32.13,,Sebastian COE,1956-09-29,GBR,2,"Letzigrund, Zürich (SUI)",1985-08-21,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,SUI,28.0,1985
805,3:32.13,,David KIBET,1963-11-24,KEN,2,Rieti (ITA),1992-09-06,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,ITA,28.0,1992
805,3:32.13,,Alex KIPCHIRCHIR,1984-11-26,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",2006-08-25,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,BEL,21.0,2006
805,3:32.13,,Ryan GREGSON,1990-04-26,AUS,7,"Stade Louis II, Monaco (MON)",2016-07-15,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,MON,26.0,2016
805,3:32.13,,Jakob INGEBRIGTSEN,2000-09-19,NOR,2sf2,"National Stadium, Tokyo (JPN)",2021-08-05,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,JPN,20.0,2021
805,3:32.13,,Pietro ARESE,1999-10-08,ITA,8,"Bislett Stadion, Oslo (NOR)",2024-05-30,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,NOR,24.0,2024
805,3:32.13,,Youssef BABA,1979-08-07,MAR,3,Doha (QAT),2007-05-11,1215.0,1500-metres,middlelong,male,senior,1500-metres,track,212.13,QAT,27.0,2007
814,3:32.14,,Vénuste NIYONGABO,1973-12-09,BDI,5,Stockholm (SWE),1997-07-07,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.14,SWE,23.0,1997
814,3:32.14,,Cole HOCKER,2001-06-06,USA,13,"Olympic Stadium, London (GBR)",2023-07-23,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.14,GBR,22.0,2023
814,3:32.14,,Laban ROTICH,1969-01-20,KEN,2,Athina (GRE),1999-06-16,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.14,GRE,30.0,1999
814,3:32.14,,Alex KIPCHIRCHIR,1984-11-26,KEN,5,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.14,FRA,19.0,2004
814,3:32.14,,Stewart MCSWEYN,1995-06-01,AUS,3,"Letzigrund, Zürich (SUI)",2021-09-09,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.14,SUI,26.0,2021
819,3:32.15,,Cathal DOYLE,1997-11-12,IRL,14,"Stadio Olimpico, Roma (ITA)",2025-06-06,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,ITA,27.0,2025
819,3:32.15,,Silas KIPLAGAT,1989-08-20,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",2011-05-06,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,QAT,21.0,2011
819,3:32.15,,Amine LAALOU,1982-05-13,MAR,1,"Stade de France, Paris-St-Denis (FRA)",2011-07-08,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,FRA,29.0,2011
819,3:32.15,,John Kemboi KIBOWEN,1969-04-21,KEN,9f1,Zürich (SUI),1997-08-13,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,SUI,28.0,1997
819,3:32.15,,Driss MAAZOUZI,1969-10-15,FRA,5,Bruxelles (BEL),2001-08-24,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,BEL,31.0,2001
819,3:32.15,,Jochem VERMEULEN,1998-08-02,BEL,5,"Boudewijnstadion, Bruxelles (BEL)",2024-09-13,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,BEL,26.0,2024
819,3:32.15,,Reynold CHERUIYOT,2004-07-30,KEN,6,"Letzigrund, Zürich (SUI)",2024-09-05,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,SUI,20.0,2024
819,3:32.15,,Asbel KIPROP,1989-06-30,KEN,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2016-05-06,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.15,QAT,26.0,2016
827,3:32.16,,Cooper TEARE,1999-08-18,USA,1,"UVA Lanningan Field, Charlottesville, VA (USA)",2024-04-28,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.16,USA,24.0,2024
827,3:32.16,,Stefan NILLESSEN,2003-01-02,NED,8,"Stade Olympique de la Pontaise, Lausanne (SUI)",2024-08-22,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.16,SUI,21.0,2024
827,3:32.16,,Alex KIPCHIRCHIR,1984-11-26,KEN,5,"Olympiastadion, Berlin (GER)",2008-06-01,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.16,GER,23.0,2008
827,3:32.16,,Samuel TANNER,2000-08-24,NZL,11,"Letzigrund, Zürich (SUI)",2023-08-31,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.16,SUI,23.0,2023
827,3:32.16,,Daniel Kipchirchir KOMEN,1984-11-27,KEN,1f1,Heusden-Zolder (BEL),2010-07-10,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.16,BEL,25.0,2010
827,3:32.16,,Nuno PEREIRA,2000-11-27,POR,1,"Paul-Greifzu-Stadion, Dessau (GER)",2025-06-21,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.16,GER,24.0,2025
833,3:32.17,,José Manuel ABASCAL,1958-03-17,ESP,1,Koblenz (GER),1985-08-28,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.17,GER,27.0,1985
833,3:32.17,,Andrés Manuel DÍAZ,1969-07-12,ESP,5,"Stadio Olimpico, Roma (ITA)",1998-07-14,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.17,ITA,29.0,1998
833,3:32.17,,Nick WILLIS,1983-04-25,NZL,7,"Stade de France, Paris-St-Denis (FRA)",2006-07-08,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.17,FRA,23.0,2006
833,3:32.17,,Stephen KIPKORIR,1970-10-24,KEN,1,Monaco (MON),1996-08-10,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.17,MON,25.0,1996
833,3:32.17,,Stewart MCSWEYN,1995-06-01,AUS,1,"Sports Park Mladost, Zagreb (CRO)",2020-09-15,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.17,CRO,25.0,2020
833,3:32.17,,Federico RIVA,2000-11-09,ITA,2,"Olympiastadion, Stockholm (SWE)",2025-06-15,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.17,SWE,24.0,2025
839,3:32.18,,Josh KERR,1997-10-08,GBR,3sf2,"National Stadium, Tokyo (JPN)",2021-08-05,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.18,JPN,23.0,2021
839,3:32.18,,Asbel KIPROP,1989-06-30,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",2010-08-27,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.18,BEL,21.0,2010
839,3:32.18,,Juan Carlos HIGUERO,1978-08-03,ESP,5,"Stadio Olimpico, Roma (ITA)",2007-07-13,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.18,ITA,28.0,2007
839,3:32.18,,Deresse MEKONNEN,1987-10-20,ETH,6,"Stade Louis II, Monaco (MON)",2009-07-28,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.18,MON,21.0,2009
843,3:32.19,,Adel MECHAAL,1990-12-05,ESP,4sf2,"National Stadium, Tokyo (JPN)",2021-08-05,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.19,JPN,30.0,2021
843,3:32.19,,Noureddine MORCELI,1970-02-28,ALG,7f1,Zürich (SUI),1999-08-11,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.19,SUI,29.0,1999
843,3:32.19,,Sebastian COE,1956-09-29,GBR,1f3,Zürich (SUI),1980-08-13,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.19,SUI,23.0,1980
843,3:32.19,,Bernard LAGAT,1974-12-12,USA,3f1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2006-07-11,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.19,SUI,31.0,2006
847,3:32.2h,,Filbert BAYI,1953-06-23,TAN,1,Christchurch (NZL),1974-02-02,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,NZL,20.0,1974
847,3:32.20,,Robert FARKEN,1997-09-20,GER,9,"Bislett Stadion, Oslo (NOR)",2024-05-30,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,NOR,26.0,2024
847,3:32.20,,Hicham EL GUERROUJ,1974-09-14,MAR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2004-07-06,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,SUI,29.0,2004
847,3:32.20,,Nathan GREEN,2003-04-10,USA,5,"Hayward Field, Eugene, OR (USA)",2024-06-24,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,USA,21.0,2024
847,3:32.20,,Lopez LOMONG,1985-01-01,USA,6,"Stade Louis II, Monaco (MON)",2010-07-22,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,MON,25.0,2010
847,3:32.20,,Augustine Kiprono CHOGE,1987-01-21,KEN,1,"Shanghai Stadium, Shanghai (CHN)",2010-05-23,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,CHN,23.0,2010
847,3:32.20,,Aman WOTE,1984-04-18,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2017-07-06,1214.0,1500-metres,middlelong,male,senior,1500-metres,track,212.2,SUI,33.0,2017
854,3:32.21,,Augustine Kiprono CHOGE,1987-01-21,KEN,1,"Stadio Olimpico, Roma (ITA)",2010-06-10,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.21,ITA,23.0,2010
854,3:32.21,,Elijah Motonei MANANGOI,1993-01-05,KEN,1,"Khalifa International Stadium, Doha (QAT)",2019-05-03,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.21,QAT,26.0,2019
854,3:32.21,,Taoufik MAKHLOUFI,1988-04-29,ALG,4,"Boudewijnstadion, Bruxelles (BEL)",2016-09-09,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.21,BEL,28.0,2016
857,3:32.22,,Niels LAROS,2005-04-17,NED,4sf2,"Stade de France, Paris (FRA)",2024-08-04,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.22,FRA,19.0,2024
857,3:32.22,,Isaac Kiprono SONGOK,1984-04-25,KEN,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",2004-07-06,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.22,SUI,20.0,2004
857,3:32.22,,Asbel KIPROP,1989-06-30,KEN,2,"Shanghai Stadium, Shanghai (CHN)",2010-05-23,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.22,CHN,20.0,2010
38,3:32.22,,Niels LAROS,2005-04-17,NED,4sf2,"Stade de France, Paris (FRA)",2024-08-04,1213.0,1500-metres,middlelong,male,u20,1500-metres,track,212.22,FRA,19.0,2024
860,3:32.23,,Ilham Tanui ÖZBILEN,1990-03-05,TUR,5,"Olympiastadion, Berlin (GER)",2011-09-11,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.23,GER,21.0,2011
860,3:32.23,,Silas KIPLAGAT,1989-08-20,KEN,2,"Suhaim bin Hamad Stadium, Doha (QAT)",2017-05-05,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.23,QAT,27.0,2017
860,3:32.23,,Filip INGEBRIGTSEN,1993-04-20,NOR,10,"Stade Louis II, Monaco (MON)",2021-07-09,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.23,MON,28.0,2021
863,3:32.24,,Bernard LAGAT,1974-12-12,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2002-07-02,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.24,SUI,27.0,2002
863,3:32.24,,Azeddine HABZ,1993-07-19,FRA,,"Armory Track&Field Center, New York, NY (USA) (i)",2025-02-08,1268.0,1500-metres,middlelong,male,senior,1500-metres,track,212.24,USA,31.0,2025
863,3:32.24,,Bethwell BIRGEN,1988-08-06,KEN,3,"Boudewijnstadion, Bruxelles (BEL)",2012-09-07,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.24,BEL,24.0,2012
863,3:32.24,,Teddese LEMI,1999-01-20,ETH,13,"Bislett Stadion, Oslo (NOR)",2023-06-15,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.24,NOR,24.0,2023
867,3:32.25,,Louis GILAVERT,1998-01-01,FRA,14,"Stade Charléty, Paris (FRA)",2025-06-20,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.25,FRA,27.0,2025
867,3:32.25,,Vénuste NIYONGABO,1973-12-09,BDI,1,"Stade Louis II, Monaco (MON)",1994-08-02,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.25,MON,20.0,1994
867,3:32.25,,Azeddine HABZ,1993-07-19,FRA,4,"Stade Olympique, Rabat (MAR)",2025-05-25,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.25,MAR,31.0,2025
870,3:32.26,,Flavien SZOT,2001-09-06,FRA,1,"Stade Jean Delbert, Montreuil (FRA)",2025-06-10,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.26,FRA,23.0,2025
870,3:32.26,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,1,"Campo Scuola Moreno Martini, Lucca (ITA)",2025-06-08,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.26,ITA,18.0,2025
39,3:32.26,,Phanuel Kipkosgei KOECH,2006-12-01,KEN,1,"Campo Scuola Moreno Martini, Lucca (ITA)",2025-06-08,1213.0,1500-metres,middlelong,male,u20,1500-metres,track,212.26,ITA,18.0,2025
870,3:32.26,,Asbel KIPROP,1989-06-30,KEN,2,Nairobi (KEN),2011-07-16,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.26,KEN,22.0,2011
873,3:32.27,,Ryan MPHAHLELE,1998-06-20,RSA,2,"Paul-Greifzu-Stadion, Dessau (GER)",2025-06-21,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.27,GER,27.0,2025
873,3:32.27,,Samuel TANNER,2000-08-24,NZL,5,"Stade Olympique de la Pontaise, Lausanne (SUI)",2023-06-30,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.27,SUI,22.0,2023
873,3:32.27,,Bethwell BIRGEN,1988-08-06,KEN,3,"Suhaim bin Hamad Stadium, Doha (QAT)",2017-05-05,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.27,QAT,28.0,2017
873,3:32.27,,Rui SILVA,1977-08-03,POR,6,Bruxelles (BEL),2002-08-30,1213.0,1500-metres,middlelong,male,senior,1500-metres,track,212.27,BEL,25.0,2002
877,3:32.28,,Mekonnen GEBREMEDHIN,1988-10-11,ETH,3,"Suhaim bin Hamad Stadium, Doha (QAT)",2011-05-06,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.28,QAT,22.0,2011
877,3:32.28,,Belal Mansoor ALI,1988-10-17,BRN,1,"Stade Louis II, Monaco (MON)",2007-07-25,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.28,MON,18.0,2007
877,3:32.28,,Josh KERR,1997-10-08,GBR,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.28,SUI,24.0,2022
40,3:32.28,,Belal Mansoor ALI,1988-10-17,BRN,1,"Stade Louis II, Monaco (MON)",2007-07-25,1212.0,1500-metres,middlelong,male,u20,1500-metres,track,212.28,MON,18.0,2007
877,3:32.28,,Carlos SAEZ,1999-01-27,ESP,2f1,"Stadion De Veen, Heusden-Zolder (BEL)",2025-07-19,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.28,BEL,26.0,2025
877,3:32.28,,Vyacheslav SHABUNIN,1969-09-27,RUS,5,"Stadio Olimpico, Roma (ITA)",2000-06-30,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.28,ITA,30.0,2000
882,3:32.29,,Steve HOLMAN,1970-03-02,USA,4,Nice (FRA),1997-07-16,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.29,FRA,27.0,1997
882,3:32.29,,Collins CHEBOI,1987-09-25,KEN,6,"Stade Olympique de la Pontaise, Lausanne (SUI)",2014-07-03,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.29,SUI,26.0,2014
882,3:32.29,,Brian KOMEN,1998-08-10,KEN,2,"Nyayo National Stadium, Nairobi (KEN)",2024-04-20,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.29,KEN,25.0,2024
882,3:32.29,,Azeddine HABZ,1993-07-19,FRA,1,"Arena Stade Couvert, Liévin (FRA) (i)",2025-02-13,1267.0,1500-metres,middlelong,male,senior,1500-metres,track,212.29,FRA,31.0,2025
882,3:32.29,,Yared NUGUSE,1999-06-01,USA,f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",2025-03-02,1267.0,1500-metres,middlelong,male,senior,1500-metres,track,212.29,USA,25.0,2025
887,3:32.30,,Sydney MAREE,1956-09-09,USA,1,Hamburg (GER),1981-09-12,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,GER,25.0,1981
887,3:32.30,,Timothy CHERUIYOT,1995-11-20,KEN,1,"Olympiastadion, Stockholm (SWE)",2021-07-04,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,SWE,25.0,2021
887,3:32.30,,Timothy CHERUIYOT,1995-11-20,KEN,5sf2,"Stade de France, Paris (FRA)",2024-08-04,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,FRA,28.0,2024
887,3:32.30,,Yared NUGUSE,1999-06-01,USA,6,"Boudewijnstadion, Bruxelles (BEL)",2024-09-13,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,BEL,25.0,2024
887,3:32.30,,Juan Carlos HIGUERO,1978-08-03,ESP,6,Bruxelles (BEL),2001-08-24,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,BEL,23.0,2001
887,3:32.30,,Bernard LAGAT,1974-12-12,KEN,2,"Olympiastadion, München (GER)",1999-09-11,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,GER,24.0,1999
887,3:32.30,,Collins CHEBOI,1987-09-25,KEN,9,"Suhaim bin Hamad Stadium, Doha (QAT)",2014-05-09,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.3,QAT,26.0,2014
894,3:32.31,,Nixon Kiplimo CHEPSEBA,1990-12-12,KEN,4,"Stade Olympique de la Pontaise, Lausanne (SUI)",2012-08-23,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.31,SUI,21.0,2012
894,3:32.31,,Mehdi BAALA,1978-08-17,FRA,2,"Stade de France, Paris-St-Denis (FRA)",2003-08-27,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.31,FRA,25.0,2003
896,3:32.32,,Hicham EL GUERROUJ,1974-09-14,MAR,2,"Olympic Stadium, Sydney (AUS)",2000-09-29,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.32,AUS,26.0,2000
897,3:32.33,,Steve SCOTT,1956-05-05,USA,1,Lausanne (SUI),1982-07-14,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.33,SUI,26.0,1982
898,3:32.34,,Hicham EL GUERROUJ,1974-09-14,MAR,1,St-Denis (FRA),1998-06-04,1212.0,1500-metres,middlelong,male,senior,1500-metres,track,212.34,FRA,23.0,1998
